"","DOR_1","DOR_2","DOR_3","NOR_1","NOR_2","NOR_3"
"AUNIP",11.7680439761719,30.1070452249331,33.713652032358,22.4784497507912,30.3583390004721,61.8290597380745
"PIN1",3618.67352267285,3285.20993483829,3505.22823336428,13062.7891114285,11839.7522101841,13665.4587833092
"FBXL12",1680.86894792988,1830.3312494099,1857.22559578255,2093.30563304243,1883.19631928735,1592.7165788528
"EMC1",6094.86610932569,6627.977456136,7370.39928107404,4951.81515968471,3659.648801444,4266.20512192714
"PLA2G5",288.317077416211,622.507435091999,413.488026396862,1422.69854881049,2057.51194322554,965.769913108724
"UBR4",20095.8964299762,15374.0740939791,26146.9203070956,11010.6939695959,10813.4444917165,11119.3381032953
"HP1BP3",19472.1900992391,14833.9182825906,18955.0050661928,10200.5331764945,6572.09074297316,5883.65332467517
"ADGRE2",241.244901511524,725.22558938883,144.770388138949,27.1614601155394,2931.04866543267,1300.88341688909
"SIN3B",6995.12147350284,9515.59729373915,8862.72417250636,7784.0998282844,7534.74387966555,5986.28956384038
"SLC35E1",5152.44192090059,4589.55339414201,5647.03671541997,3444.82242430875,2801.78089936615,3254.68170461224
"EPS15L1",1998.60613528652,1783.39967891221,2481.91973638212,2727.38523642933,1857.73448657727,1514.81196358283
"KLF2",2985.16048862227,3342.76752129772,2304.42727421177,11022.8697965442,7774.67268789509,7982.13161218542
"OR7C1",0,16.8245252727567,0,50.5765119392802,81.2820044206187,17.3121367266609
"F2RL3",17.6520659642578,118.657178239442,11.8989360114205,18.7320414589927,86.1785107110175,37.0974358428447
"UQCR11",1655.37151931484,1282.20592605009,1220.63251917155,5387.33512360629,6628.89021594179,10847.2902404478
"GFER",1000.28373797461,865.134799551754,763.515060732814,2955.91614222904,2410.06039613425,2115.79042423691
"SYNGR3",176.520659642578,147.87872213423,229.054518219844,585.376295593521,159.626105066998,464.954529230321
"PKMYT1",40.2074835852539,98.2906476461051,30.7389180295029,252.882559696401,600.311671202883,143.443418592333
"WFIKKN1",259.877637807129,69.9546050814622,165.593526158935,457.998413672371,444.602771168204,646.73196486026
"WDR24",1134.63557336924,1415.03112557186,1253.35459320296,2679.6185307089,2286.6684376162,2248.10461207639
"FBXL16",13.7293846388672,15.9390239426116,23.797872022841,42.1470932827335,48.9650629039872,7.41948716856894
"CHTF18",780.613583752735,1259.18289146632,1049.08952500691,2657.14008095811,2844.87015472166,2323.53606495684
"TUBBP1",66.6855825316406,21.2520319234822,81.30939607804,20.6052456048919,10.7723138388772,0
"MACF1",25429.7623621761,20545.4018620264,32319.4933630199,12595.4246770267,9047.76432339875,10531.9620357836
"SMARCA4",9842.00744540508,12064.0701218967,12964.8823624436,13618.1941406877,13033.5204437833,15088.7637384797
"KDM4B",10309.7871934579,7994.30600854988,12724.9204862133,8462.19972909994,6981.43866885049,6493.28785369259
"TICAM1",1469.04415635879,3609.30342167139,1983.15600190341,2212.25409630703,2742.04352262328,2680.90803024291
"METTL25",420.707572148145,235.543353818594,336.144942322629,361.528400158558,256.576929616893,374.684102012732
"IL17B",23.5360879523438,10.6260159617411,4.95789000475853,13.1124290212949,43.0892553555087,113.765469918057
"EMC6",1892.69373950098,1643.49046874929,1475.46806541614,4449.79644858371,3286.53502211562,4952.50768501977
"METTL16",2559.54956481738,2320.01348498014,3233.53586110352,3970.2561872335,2560.87278987853,4408.41195932472
"TUBA4A",585.460187814551,719.912581407959,274.667106263623,257.565570061149,2916.35914656148,1753.47213417179
"VIL1",28.439439609082,32.7635492153684,0,0,75.4061968721403,7.41948716856894
"AAMP",6913.72583600098,7443.52418119963,7566.73172526248,12470.8566013244,9672.55852605363,10556.6936596788
"PNKD",3621.6155336669,4039.6570681219,3656.93966750989,5270.25986448759,4680.0807123631,3184.19657651084
"TNFRSF19",1988.79943197305,980.249972470616,2161.64004207472,718.373789952369,431.871854813167,694.958631455958
"RNF6",4754.28976637344,3105.45316481883,3509.19454536809,1450.79661099898,1270.15373172943,917.543246513026
"ECHS1",7181.44883645889,6253.41039348463,7040.20380675712,24139.9818282038,18437.3047858673,26331.7599612512
"ZNF835",7.84536265078125,0,7.93262400761366,41.2104912097839,0,0
"AKAP9",6571.47189036065,4612.57642872578,7221.66258093128,3423.28057663091,2692.09915846122,3412.96409754171
"GNG11",355.002659947852,2333.29600493231,215.17242620652,298.776061270933,1444.46935566762,1509.86563880378
"SEM1",2008.4128386,1593.01689293102,1335.65556728195,3293.09288849091,3089.69546924159,5010.62700117356
"HIP1",2698.80475186875,3760.7241491262,3634.13337348801,1792.6563676256,1745.1148418981,1454.21948503951
"PTPN12",9034.91576270596,9415.53564343275,8307.4404919734,3315.5713382417,4369.64221355182,3863.0796524349
"POR",22496.5774011152,16606.691945541,21721.5076888481,30186.6848111667,27632.9435992361,29273.5866235888
"FGL2",281.452385096777,501.193752862121,245.911344236023,261.311978352948,3758.55822851006,1039.96478479441
"STYXL1",1022.83915559561,1064.3725988344,770.456106739476,2524.14258659926,2693.0784597193,2490.47452624964
"STEAP4",21.5747472896484,335.605004124989,53.5452120513922,3.74640829179853,205.653264196746,103.872820359965
"GNAI1",5274.0450419877,4017.51953486828,5762.05976353037,1894.74599357711,2821.36692452774,2727.89811564385
"PMS2P3",188.28870361875,227.573841847288,215.17242620652,160.158954474387,250.701122068414,270.811281652766
"PEX1",1275.8521010833,1295.48844600227,1291.03455723912,1214.77288861567,619.897696364478,535.439657331725
"MTERF1",507.006561306738,356.857036048472,263.759748253154,337.176746261868,188.025841551311,163.228717708517
"SGCE",3545.12324782178,2996.53650121099,3426.8935712891,2595.32434414343,2037.92591806395,2157.8341848588
"RBM48",1118.94484806768,626.934941742724,1072.88739702975,982.495574524165,673.759265558864,598.505298264562
"CASD1",2274.17449839522,1571.76486100754,2035.70963595385,1232.56832800172,684.531579397741,425.383930997953
"ZNF780B",380.500088562891,419.727630488773,526.527918505356,312.825092365177,314.355703843598,145.916580981856
"LRFN1",145.139209039453,140.794711493069,119.980938115157,234.150518237408,254.618327100733,58.1193161537901
"ZFP36",24704.0663169788,35120.7537562146,25420.093632398,17515.3953662311,34992.3925537054,23704.024922383
"SRD5A3",724.715374865918,568.491853953148,412.49644839591,769.886903964598,1188.87172730881,1351.58324587431
"RASL11B",1954.47597037588,339.14700944557,1657.91841759125,1100.50743571582,643.400926558392,1064.69640868964
"PAICS",11581.7166132158,8665.51601679986,10795.3096963612,8083.81249162828,6516.27057126261,8003.15349249637
"KDR",51.9755275614258,2717.60358221528,155.677746149418,14.9856331671941,31.3376402585518,21.0218803109453
"PPAT",2290.84589402813,1808.19371615628,1700.55627163218,1830.12045054358,909.770868756082,1328.08820317384
"TUBGCP6",4969.05656893858,5848.73628560833,6084.32261383967,6539.35567333434,5535.01071066671,3776.51896880159
"ADM2",59.8208902122071,38.0765571962389,49.5789000475853,11.2392248753956,74.4268956140605,64.3022221275975
"DGCR6L",1477.87018934092,1515.09277587825,1093.71053504973,6532.79945882369,6811.04024994462,6975.55451964957
"DGCR8",3395.08068712559,4487.72074117532,4825.018552631,3026.16129770026,3628.31116118545,2762.52238909717
"ASPHD2",189.269373950098,238.199857809029,212.197692203665,137.680504723596,161.584707583158,210.218803109453
"VPREB3",11.7680439761719,5.31300798087055,6.94104600666195,9.36602072949633,24.4825314519936,23.4950427004683
"SDF2L1",678.623869292578,791.638189149711,624.694140599575,3220.03792680084,5892.45566986582,5669.72477798144
"GAL3ST1",16.6713956329102,14.1680212823215,3.96631200380683,11.2392248753956,68.5510880655821,19.7852991161839
"YWHAH",9160.44156511846,7548.01333815675,6431.37491417277,5325.51938679161,9253.4175875955,9712.10870365675
"RFPL1",2.94201099404297,0,7.93262400761366,0,0,0
"RFPL2",8.82603298212891,0,0,32.7810725532372,0,0
"C22orf24",68.646923194336,19.481029263192,52.5536340504405,26.2248580425897,21.5446276777544,48.2266665956981
"POM121L9P",14.7100549702149,103.603655626976,18.8399820180824,32.7810725532372,3.91720503231898,1.23658119476149
"GNAZ",216.728143227832,121.313682229877,211.206114202714,363.401604304458,212.508373003304,247.316238952298
"MGAT3",78.4536265078125,273.619911014833,178.484040171307,50.5765119392802,74.4268956140605,14.8389743371379
"ADORA2A",234.38020919209,467.544702316608,307.389180295029,4.68301036474817,1391.58708773132,1511.10221999854
"ATF4",51057.6201312844,33774.7917343941,36411.7357729476,60702.1169499387,57787.5879380276,72279.4074150039
"A4GALT",312.833835699902,929.776396652345,529.502652508211,646.255430335247,841.2197806905,985.555212224908
"RFPL3",0,0,0,0,4.89650629039872,0
"CDC42EP1",1295.46550771025,2958.45994401475,1618.25529755319,857.927498821864,3802.62678512365,4956.21742860406
"APOL3",555.059407542774,614.537923120693,537.435276515825,714.62738166057,568.974030944331,817.380169737345
"MCHR1",14.7100549702149,44.2750665072545,3.96631200380683,11.2392248753956,11.7516150969569,71.7217092961665
"TPST2",3568.65933577412,5792.06420047904,3474.48931533478,5300.23113082197,7031.38303301256,6294.19828133599
"BAIAP2L2",53.9368682241211,107.145660947556,136.837764131336,236.960324456257,281.059461068886,202.799315940884
"MPST",2865.51870819785,3322.40099070438,2573.14491246968,13590.0960784992,11249.233551562,10159.7510961604
"TST",2120.20925637363,2306.73096502796,1625.19634355985,8104.41773723318,7885.3337300581,9900.0690452605
"IGLL1",0,7.08401064116073,0,0,0,0
"APOL2",1864.2542998919,1740.89561506525,1563.71850750084,1795.46617384445,2074.1600646129,1915.46427068555
"RAC2",311.853165368555,521.560283455458,209.22295820081,262.248580425897,4247.22955629185,1504.91931402473
"LIF",10489.2498640945,22907.0339095234,18151.8268854219,1837.61326712718,8535.58976542305,26325.5770552774
"C22orf23",233.399538860742,268.306903033963,212.197692203665,125.504677775251,100.868029582214,144.679999787094
"APOBEC3A",123.564461749805,197.466796622355,71.3936160685229,54.3229202310787,1372.00106256972,659.097776807875
"APOBEC3F",523.677956939649,448.063673053416,566.191038543425,1170.75259118704,614.021888815999,776.572990310216
"RIBC2",0,0,0,8.4294186565467,2.93790377423923,11.1292307528534
"KRT17",0,981.135473800761,7.93262400761366,4.68301036474817,1.95860251615949,0
"TBC1D27P",19.6134066269531,0,3.96631200380683,3.74640829179853,17.6274226454354,4.94632477904596
"EMC4",3826.57563291856,3305.57646543162,3518.11874737666,6279.91689912729,5036.54637030412,6067.90392269464
"RNF112",51.9755275614258,107.145660947556,35.6968080342614,75.8647679089203,30.3583390004721,64.3022221275975
"SPECC1",1979.97339899092,1778.08667093134,1957.37497387867,1571.61827840948,1567.86131418567,2784.78085060288
"CPA4",35.3041319285156,29.221543894788,90.2335980866053,26.2248580425897,77.3647993882998,81.6143588542584
"DOCK4",461.895726064746,541.04131271865,361.925970347373,155.475944109639,988.114969402461,345.006153338456
"POT1",5695.73328446719,4686.95854045797,5770.98396553893,3964.6365747958,2834.09784088278,2504.07691939202
"ATP6V1F",3990.34757825362,3410.06562238874,2718.90687860958,6474.73013030081,10235.6567494495,6995.33981876575
"LSM8",1867.19631088594,1450.45117877766,1399.11655934286,2094.24223511538,1947.83020232061,1910.5179459065
"CDHR3",269.684341120606,222.260833866418,276.650262265526,193.876629100574,159.626105066998,280.703931210858
"PRKRIP1",2351.64745457168,3003.62051185215,2613.7996105087,5616.80263147895,4730.02507652516,4560.51144628038
"VGF",2508.55470758731,6952.95644429925,2254.84837416418,425.217341119133,3975.96310780376,11349.342205521
"PODXL",1760.30324476904,3452.56968623571,1989.10546990912,1421.76194673754,804.00633288347,1025.12581045728
"FOXP2",419.726901816797,241.74186312961,231.037674221748,56.196124376978,82.2613056786985,160.755555318994
"STRIP2",1941.72725606836,1933.93490503688,2019.84438793863,373.704227106904,749.165462431004,1281.0981177729
"IFT22",1118.94484806768,1102.44915603064,921.175962884136,2513.83996379682,1792.12130228593,1816.53777510463
"MKLN1",16556.6572041425,12091.5206631312,16400.7001357412,8358.23689900253,7770.75548286277,6888.99383601627
"DNAJB9",7463.88189188701,2875.22281898111,5662.9019634352,2443.59480832559,2299.39935397124,1450.50974145523
"FLNC",580.556836157813,747.363122642457,549.334212527246,74.9281658359706,860.805805852095,891.575041423035
"LRRC4",413.842879828711,270.077905694253,318.296538305498,87.1039927843159,241.887410745697,190.43350399327
"CALU",19568.2957917111,17240.7108979249,19756.2000909618,6788.49182473894,7426.0414400187,6642.91417825873
"CCDC136",41.1881539166016,98.2906476461051,51.5620560494888,28.098062188489,122.412657259968,64.3022221275975
"SMO",381.480758894238,794.294693140146,459.10061444064,452.378801234673,317.293607617837,179.304273240416
"IRF5",134.351835394629,208.092812584096,181.458774174162,52.4497160851795,1534.56507141096,553.988375253148
"LRRC17",181.424011299316,372.796059991083,67.4273040647161,31.8444704802875,269.30784597193,89.0338460228273
"KLHDC10",3372.52526950459,2572.38136407149,3761.05535760982,2124.21350144977,1477.76559844233,811.197263763538
"NDUFA5",3380.37063215537,2767.19165670341,2198.32842810993,3327.74716519005,2269.04101497077,2652.4666627634
"FEZF1",0,0,16.856826016179,0,0,4.94632477904596
"MRPS12",1290.56215605352,1322.93898723677,1059.00530501642,3525.37020258242,3824.1714128014,5358.10631690154
"MYO1B",34401.9152236758,25583.0189292218,32435.5079891313,18616.8394040199,9658.84830844051,9283.01502907451
"HOXD1",0,64.6415971005916,7.93262400761366,0,0,0
"HOXD3",0,71.7256077417524,0,22.4784497507912,0,4.94632477904596
"MTX2",1676.94626660449,1459.30619207911,1558.76061749608,3028.03450184616,1927.26487590094,1689.1699120442
"PDE11A",24.5167582836914,38.962058526384,11.8989360114205,21.5418476778416,0,0
"CHN1",690.39191326875,599.484400508226,766.489794735669,578.820081082873,716.848520914372,511.944614631257
"GAD1",0,83.2371250336385,31.7304960304546,49.6399098663306,17.6274226454354,70.485128101405
"EIF2S2P4",611.938286760938,660.583992288238,665.348838638595,691.212329836829,704.117604559336,579.956580343139
"OSGEPL1",249.090264162305,243.5128657899,253.843968243637,311.888490292228,183.129335260912,168.175042487563
"ORMDL1",3241.115445104,2667.13000639701,2485.88604838593,3363.33804396213,3255.19738185707,2269.12649238734
"HAT1",8863.29845472012,5808.8887257518,8154.73747982684,9260.18469525302,6870.77762668748,5972.687170698
"HOXD9",18.6327362956055,166.474250067277,21.8147160209375,7.49281658359707,8.81371132271769,39.5705982323677
"HOXD10",3.92268132539063,27.4505412344978,0,0,0,39.5705982323677
"HOXD11",16.6713956329102,5.31300798087055,0,0,19.5860251615949,159.518974124232
"HERC2",18156.1305145705,17168.9852901832,22476.0985475723,11681.3010538278,7043.13464810952,10454.0574205136
"SNRPN",13238.068802862,8779.74568838858,10524.6089021014,22874.6324276489,20915.9162700672,26000.3562010551
"PSMG2",2092.7504870959,2053.47758460647,1932.58552385488,3411.10474968256,2915.3798453034,3440.16888382647
"TWSG1",6647.96417620576,5778.78168052686,5540.93786931814,4371.12187445594,2615.713660331,2998.70939729662
"ARHGAP22",28.439439609082,49.5880744881251,17.8484040171307,88.0405948572655,339.817536553671,87.7972648280658
"WDFY4",59.8208902122071,142.56571415336,47.5957440456819,46.8301036474817,1333.80831350461,319.037948248465
"EIF2AK4",9575.26511527852,6553.59534440382,10615.834078189,3481.34990515379,2354.2402244237,4072.06187434959
"MYO5C",133.371165063281,245.28386845019,83.2925520799434,9.36602072949633,23.5032301939139,64.3022221275975
"CGNL1",157.887923346973,666.782501599253,239.961876230313,79.6111762007188,184.108636518992,44.5169230114137
"TMOD2",84.3376484958985,265.650399043527,87.2588640837502,26.2248580425897,52.8822679363062,19.7852991161839
"TTBK2",1730.88313482861,1394.66459497852,2578.10280247444,1142.65452899855,635.566516493754,515.654358215542
"ELL3",82.3763078332032,93.8631409953796,64.4525700618609,29.0346642614386,73.4475943559808,32.1511110637988
"CCDC32",755.116155137696,654.385482977222,563.21630454057,940.348481241432,760.917077527961,694.958631455958
"INO80",6373.37648342842,4941.98292353975,6310.40239805666,3610.60099122084,2897.75242265796,3200.27213204274
"ICE2",2680.17201557315,2064.98910189835,2377.80404628219,1835.74006298128,1289.73975689102,1227.92512639816
"DLL4",11.7680439761719,235.543353818594,0,11.2392248753956,20.5653264196746,4.94632477904596
"ALDH1A2",1668.12023362236,1206.05281165761,2496.7934063964,781.126128839994,1973.29203503068,374.684102012732
"MINDY2",2058.42702549873,1348.61852581097,1535.95432347419,1247.55396116891,943.067111530793,583.666323927424
"IVD",9137.88614749747,8796.57021366133,10149.7924177417,12515.8135008259,7049.98975691608,8269.01844937009
